Frames,CellNum,Area,CentroidX,CentroidY,MjrAxisLength,MnrAxisLength,Eccentricity,Orientation,ConvexArea,FilledArea,EquivDiameter,Solidity,Extent,Perimeter,PerimOld,ConvexPerim,FibLen,InscribeR,BlebLen,CenterX,CenterY
4,30,1033,301.157792836399,931.631171345595,47.2288085855706,30.6246980531732,0.761272088852988,-15.6972652539082,1178,1033,36.2664645328356,0.876910016977929,0.620048019207683,147.301,155.195959492893,131.777,57.2842864990234,12,26.8994941711426,296,930
5,30,1170,310.894017094017,933.800854700855,58.645110989249,28.5780074427865,0.873232294861152,-29.1765734833014,1503,1170,38.5965058954841,0.778443113772455,0.479508196721311,180.986,191.480230740355,151.826,70.7695770263672,10,35.7989883422852,315,938
6,30,1073,303.77632805219,932.401677539609,49.9781067216481,29.3338450151981,0.809634855260306,-21.0793230663531,1247,1073,36.9619538377076,0.86046511627907,0.58,144.729,153.438600180013,132.364,61.3553619384766,11,33.9705619812012,299,929
7,30,951,288.208201892744,927.78443743428,38.6823742069168,33.6684408004737,0.492377130125068,3.7423262546888,1081,951,34.7972816042164,0.879740980573543,0.595864661654135,132.522,140.124891681028,120.464,49.6274261474609,12.6491107940674,12.2426404953003,287,926
8,30,868,290.254608294931,930.147465437788,35.8171442895361,31.7846855127496,0.460970610312357,49.804146495032,934,868,33.2441261703496,0.929336188436831,0.67027027027027,117.264,123.296464556282,107.348,42.0416374206543,12.2065553665161,7.24264097213745,289,929
9,30,808,287.455445544554,924.382425742574,38.3175022780924,27.2945896861451,0.701847782980628,-20.8290343887676,863,808,32.0745623843259,0.936268829663963,0.690598290598291,110.449,117.053823869162,104.618,40.041633605957,12.0415945053101,6.6568546295166,289,924
10,30,856,284.772196261682,926.678738317757,36.5444696071465,30.4479765070981,0.553007852324222,-24.6442856568121,914,856,33.0135282921002,0.936542669584245,0.680445151033386,113.253,119.296464556282,106.686,41.6274223327637,12.5299644470215,6.6568546295166,284,927
1,31,1238,411.970920840065,596.756865912762,86.7486525728134,19.222628414891,0.975139938697437,87.7422067870404,1473,1238,39.7022739447268,0.840461642905635,0.662386302835741,207.92,220.509667991878,189.212,99.3553619384766,9.21954441070557,43.9705696105957,412,594
2,31,1332,410.351351351351,593.210960960961,94.5584128112633,20.7187977227841,0.975699916175418,83.2623895028954,1649,1332,41.1819751054662,0.8077622801698,0.463949843260188,225.329,236.509667991878,213.278,106.455863952637,10,61.8994979858398,409,590
3,31,1076,413.588289962825,566.814126394052,52.8381971234205,29.3749437408004,0.83122145546827,56.8451206931048,1300,1076,37.013588722725,0.827692307692308,0.490652074783402,157.317,166.40916292849,141.09,62.9411468505859,12.6491107940674,22.9705600738525,411,569
